ref,url,content
EPC Rule 38,https://www.epo.org/en/legal/epc/2020/r38.html,"Title: EPC Rule 38. Content: Rule 38 FootnoteRef60 Filing fee and search fee (1) FootnoteRef61 The filing fee and search fee shall be paid within one month of filing the European patent application. (2) The Rules relating to Fees may provide for an additional fee as part of the filing fee if the application comprises more than 35 pages. (3) The additional fee referred to in paragraph 2 shall be paid within one month of filing the European patent application or one month of filing the first set of claims or one month of filing the certified copy referred to in Rule 40, paragraph 3 , whichever period expires last. (4) FootnoteRef62 The Rules relating to Fees may provide for an additional fee as part of the filing fee in the case of a divisional application filed in respect of any earlier application which is itself a divisional application. FootnoteRef60 Amended by decision of the Administrative Council CA/D 4/08 of 21.10.2008 ( OJ EPO 2008, 513 ), which entered into force on 01.04.2009. FootnoteRef61 See notice from the EPO of 06.03.2023 concerning search and examination fees ( OJ EPO 2023, A28 ) . FootnoteRef62 Inserted by decision of the Administrative Council CA/D 15/13 of 16.10.2013 ( OJ EPO 2013, 501 ), which entered into force on 01.04.2014. See notice from the EPO of 08.01.2014 concerning European divisional applications - amendment of Rules 36 , 38 and 135 EPC and Article 2(1) of the Rules relating to Fees ( OJ EPO 2014, A22 , Corr. OJ EPO 2014, A109 )."
EPC Rule 39,https://www.epo.org/en/legal/epc/2020/r39.html,"Title: EPC Rule 39. Content: Rule 39 FootnoteRef63 Designation fees and deemed withdrawal (1) The designation fee shall be paid within six months of the date on which the European Patent Bulletin mentions the publication of the European search report. (2) FootnoteRef64 Where the designation fee is not paid in due time or the designations of all the Contracting States are withdrawn, the European patent application shall be deemed to be withdrawn. (2a) * Having regard to Article 5s(3) of amended Regulation (EU) No 833/2014, where the applicant or one of the applicants is a Russian national, a natural person residing in Russia or a legal person, entity or body established in Russia, the designation of those Contracting States that are Member States of the European Union shall be deemed withdrawn. This provision shall not apply to nationals of a Contracting State or to natural persons having a permanent or temporary residence permit in one of the Contracting States. (3) Without prejudice to Rule 37, paragraph 2 , second sentence, the designation fee shall not be refunded. FootnoteRef63 Amended by decision of the Administrative Council CA/D 4/08 of 21.10.2008 ( OJ EPO 2008, 513 ), which entered into force on 01.04.2009. Title amended by decision of the Administrative Council CA/D 13/24 of 10.12.2024 ( OJ EPO 2024, A105 ), which entered into force on 16.12.2024. FootnoteRef64 See opinion of the Enlarged Board of Appeal G 4/98 (Annex I). * Inserted by decision of the Administrative Council CA/D 13/24 of 10.12.2024 ( OJ EPO 2024, A105 ), which entered into force on 16.12.2024. The version of Rule 39 which was in force prior to its amendment by decision CA/D 13/24 shall be reinstated on the date Article 5s(3) of Regulation (EU) No 833/2014 ceases to have effect. See notice from the EPO of 10.12.2024 ( OJ EPO 2024, A106 )."
EPC Rule 40,https://www.epo.org/en/legal/epc/2020/r40.html,"Title: EPC Rule 40. Content: Rule 40 FootnoteRef65 Date of filing (1) The date of filing of a European patent application shall be the date on which the documents filed by the applicant contain: (a) an indication that a European patent is sought; (b) information identifying the applicant or allowing the applicant to be contacted; and (c) a description or reference to a previously filed application. (2) A reference to a previously filed application under paragraph 1(c) shall state the filing date and number of that application and the Office with which it was filed. Such reference shall indicate that it replaces the description and any drawings. (3) Where the application contains a reference under paragraph 2 , a certified copy of the previously filed application shall be filed within two months of filing the application. Where the previously filed application is not in an official language of the European Patent Office, a translation thereof in one of these languages shall be filed within the same period. Rule 53, paragraph 2 , shall apply mutatis mutandis. FootnoteRef65 See decision/opinion of the Enlarged Board of Appeal G 2/95 , G 4/98 (Annex I)."
EPC Rule 41,https://www.epo.org/en/legal/epc/2020/r41.html,"Title: EPC Rule 41. Content: Rule 41 FootnoteRef66 Request for grant (1) The request for grant of a European patent shall be filed on a form drawn up by the European Patent Office. (2) The request shall contain: (a) a petition for the grant of a European patent; (b) the title of the invention, which shall clearly and concisely state the technical designation of the invention and shall exclude all fancy names; (c) FootnoteRef67 the name, address and nationality of the applicant and the State in which their residence or principal place of business is located. Names of natural persons shall be indicated by the person's family name, followed by their given names. Names of legal persons, as well as of bodies equivalent to legal persons under the law governing them, shall be indicated by their official designations. Addresses shall be indicated in accordance with applicable customary requirements for prompt postal delivery and shall comprise all the relevant administrative units, including the house number, if any. It is recommended that the telephone numbers be indicated; (d) FootnoteRef68 the representative's name and the address of their place of business as prescribed in sub-paragraph (c) , if the applicant has appointed a representative ; (e) where appropriate, an indication that the application constitutes a divisional application and the number of the earlier European patent application; (f) in cases covered by Article 61, paragraph 1(b) , the number of the original European patent application; (g) where applicable, a declaration claiming the priority of an earlier application and indicating the date on which and the country in or for which the earlier application was filed; (h) FootnoteRef69 the signature of the applicant or their representative; (i) a list of the documents accompanying the request. This list shall also indicate the number of sheets of the description, claims, drawings and abstract filed with the request; (j) the designation of the inventor, where the applicant is the inventor. (3) If there is more than one applicant, the request shall preferably contain the appointment of one applicant or representative as common representative. FootnoteRef66 The latest version of the form is available on the EPO website. FootnoteRef67 Amended by decision of the Administrative Council CA/D 26/23 of 14.12.2023 ( OJ EPO 2024, A16 ), which entered into force on 01.04.2024. See decision of the Enlarged Board of Appeal G 3/99 (Annex I). FootnoteRef68 English and French version amended by decision of the Administrative Council CA/D 26/23 of 14.12.2023 ( OJ EPO 2024, A16 ), which entered into force on 01.04.2024. FootnoteRef69 English version amended by decision of the Administrative Council CA/D 26/23 of 14.12.2023 ( OJ EPO 2024, A16 ), which entered into force on 01.04.2024."
EPC Rule 42,https://www.epo.org/en/legal/epc/2020/r42.html,"Title: EPC Rule 42. Content: Rule 42 FootnoteRef70 Content of the description (1) The description shall: (a) specify the technical field to which the invention relates; (b) indicate the background art which, as far as is known to the applicant, can be regarded as useful to understand the invention, draw up the European search report and examine the European patent application, and, preferably, cite the documents reflecting such art; (c) disclose the invention, as claimed, in such terms that the technical problem, even if not expressly stated as such, and its solution can be understood, and state any advantageous effects of the invention with reference to the background art; (d) briefly describe the figures in the drawings, if any; (e) describe in detail at least one way of carrying out the invention claimed, using examples where appropriate and referring to the drawings, if any; (f) indicate explicitly, when it is not obvious from the description or nature of the invention, the way in which the invention is industrially applicable. (2) The description shall be presented in the manner and order specified in paragraph 1 , unless, owing to the nature of the invention, a different presentation would afford a better understanding or be more concise. FootnoteRef70 See decisions of the Enlarged Board of Appeal G 1/03 , G 2/03 (Annex I)."
EPC Rule 43,https://www.epo.org/en/legal/epc/2020/r43.html,"Title: EPC Rule 43. Content: Rule 43 FootnoteRef71 Form and content of claims (1) The claims shall define the matter for which protection is sought in terms of the technical features of the invention. Wherever appropriate, claims shall contain: (a) a statement indicating the designation of the subject-matter of the invention and those technical features which are necessary for the definition of the claimed subject-matter but which, in combination, form part of the prior art; (b) a characterising portion, beginning with the expression ""characterised in that"" or ""characterised by"" and specifying the technical features for which, in combination with the features stated under sub-paragraph (a) , protection is sought. (2) Without prejudice to Article 82 , a European patent application may contain more than one independent claim in the same category (product, process, apparatus or use) only if the subject-matter of the application involves one of the following: (a) a plurality of interrelated products, (b) different uses of a product or apparatus, (c) alternative solutions to a particular problem, where it is inappropriate to cover these alternatives by a single claim. (3) Any claim stating the essential features of an invention may be followed by one or more claims concerning particular embodiments of that invention. (4) Any claim which includes all the features of any other claim (dependent claim) shall contain, if possible at the beginning, a reference to the other claim and then state the additional features. A dependent claim directly referring to another dependent claim shall also be admissible. All dependent claims referring back to a single previous claim, and all dependent claims referring back to several previous claims, shall be grouped together to the extent and in the most appropriate way possible. (5) The number of claims shall be reasonable with regard to the nature of the invention claimed. The claims shall be numbered consecutively in Arabic numerals. (6) Except where absolutely necessary, claims shall not rely on references to the description or drawings in specifying the technical features of the invention. In particular, they shall not contain such expressions as ""as described in part ... of the description"", or ""as illustrated in figure ... of the drawings"". (7) Where the European patent application contains drawings including reference signs, the technical features specified in the claims shall preferably be followed by such reference signs relating to these features, placed in parentheses, if the intelligibility of the claim can thereby be increased. These reference signs shall not be construed as limiting the claim. FootnoteRef71 See decisions of the Enlarged Board of Appeal G 2/03 , G 1/04 (Annex I)."
EPC Rule 44,https://www.epo.org/en/legal/epc/2020/r44.html,"Title: EPC Rule 44. Content: Rule 44 Unity of invention (1) Where a group of inventions is claimed in a European patent application, the requirement of unity of invention under Article 82 shall be fulfilled only when there is a technical relationship among those inventions involving one or more of the same or corresponding special technical features. The expression ""special technical features"" shall mean those features which define a contribution which each of the claimed inventions considered as a whole makes over the prior art. (2) The determination whether a group of inventions is so linked as to form a single general inventive concept shall be made without regard to whether the inventions are claimed in separate claims or as alternatives within a single claim."
EPC Rule 45,https://www.epo.org/en/legal/epc/2020/r45.html,"Title: EPC Rule 45. Content: Rule 45 Claims incurring fees (1) FootnoteRef72 Any European patent application comprising more than fifteen claims shall, in respect of the sixteenth and each subsequent claim, incur payment of claims fees as laid down in the Rules relating to Fees . (2) The claims fees shall be paid within one month of filing the first set of claims. If the claims fees have not been paid in due time, they may still be paid within one month of a communication concerning the failure to observe the time limit. (3) If a claims fee is not paid in due time, the claim concerned shall be deemed to be abandoned. FootnoteRef72 Amended by decision of the Administrative Council CA/D 2/08 of 06.03.2008 ( OJ EPO 2008, 124 ), which entered into force on 01.04.2008."
EPC Rule 46,https://www.epo.org/en/legal/epc/2020/r46.html,"Title: EPC Rule 46. Content: Rule 46 FootnoteRef73 (deleted) FootnoteRef73 Deleted by decision of the Administrative Council CA/D 10/22 of 13.10.2022 ( OJ EPO 2022, A101 ), which entered into force on 01.02.2023."
EPC Rule 47,https://www.epo.org/en/legal/epc/2020/r47.html,"Title: EPC Rule 47. Content: Rule 47 Form and content of the abstract (1) The abstract shall indicate the title of the invention. (2) The abstract shall contain a concise summary of the disclosure as contained in the description, the claims and any drawings. The summary shall indicate the technical field to which the invention pertains, and shall be drafted in a manner allowing the clear understanding of the technical problem, the gist of the solution of that problem through the invention, and the principal use or uses of the invention. The abstract shall, where applicable, contain the chemical formula which, among those contained in the application, best characterises the invention. It shall not contain statements on the alleged merits or value of the invention or on speculative applications thereof. (3) The abstract shall preferably not contain more than one hundred and fifty words. (4) If the European patent application contains drawings, the applicant shall indicate the figure or, exceptionally, the figures of the drawings which should be published with the abstract. The European Patent Office may decide to publish one or more other figures if it considers that they better characterise the invention. Each essential feature mentioned in the abstract and illustrated by a drawing shall be followed by a reference sign placed in parentheses. (5) The abstract shall be drafted in such a manner as to constitute an efficient instrument for the purpose of searching in the particular technical field. In particular, it shall make it possible to assess whether consultation of the European patent application itself is necessary."
EPC Rule 48,https://www.epo.org/en/legal/epc/2020/r48.html,"Title: EPC Rule 48. Content: Rule 48 Prohibited matter (1) The European patent application shall not contain: (a) statements or other matter contrary to ""ordre public"" or morality; (b) statements disparaging the products or processes of any third party or the merits or validity of the applications or patents of any such party. Mere comparisons with the prior art shall not be considered disparaging per se; (c) any statement or other matter obviously irrelevant or unnecessary under the circumstances. (2) If the application contains matter prohibited under paragraph 1(a) , the European Patent Office may omit such matter from the application as published, indicating the place and number of words or drawings omitted. (3) If the application contains statements referred to in paragraph 1(b) , the European Patent Office may omit them from the application as published, indicating the place and number of words omitted. Upon request, the European Patent Office shall furnish a copy of the passages omitted."
EPC Rule 49,https://www.epo.org/en/legal/epc/2020/r49.html,"Title: EPC Rule 49. Content: Rule 49 FootnoteRef74 Presentation of the application documents (1) Any translation filed under Article 14, paragraph 2 , or Rule 40, paragraph 3 , shall be deemed to be a document making up the European patent application. (2) FootnoteRef75 The President of the European Patent Office shall determine the presentation requirements of documents making up the application . FootnoteRef74 Amended by decision of the Administrative Council CA/D 10/22 of 13.10.2022 ( OJ EPO 2022, A101 ), which entered into force on 01.02.2023. FootnoteRef75 See decision of the President of the EPO of 25.11.2022 on the presentation of application and other documents ( OJ EPO 2022, A113 ). See notice from the EPO of 25.11.2022 concerning legal changes to support digital transformation in the patent grant procedure ( OJ EPO 2022, A114 )."
EPC Rule 50,https://www.epo.org/en/legal/epc/2020/r50.html,"Title: EPC Rule 50. Content: Rule 50 FootnoteRef76 Documents filed subsequently (1) FootnoteRef77 Rules 42 , 43 and Rule 47 to 49 shall apply to documents replacing documents making up the European patent application. Rule 49, paragraph 2 , shall also apply to the translation of the claims referred to in Rule 71 . (2) FootnoteRef78 The President of the European Patent Office shall determine the presentation requirements of all documents other than those making up the application . (3) Documents filed after filing the application shall be signed, with the exception of annexed documents. If a document has not been signed, the European Patent Office shall invite the party concerned to do so within a time limit to be specified. If signed in due time, the document shall retain its original date of receipt; otherwise it shall be deemed not to have been filed. FootnoteRef76 See decision of the President of the EPO of 12.07.2007 ( Special edition No. 3, OJ EPO 2007 , A.3). See notice from the EPO of 08.11.2013 concerning application of Rules 49 and 50 EPC to handwritten amendments ( OJ EPO 2013, 603 ). See decision of the Enlarged Board of Appeal G 3/99 (Annex I). FootnoteRef77 Amended by decision of the Administrative Council CA/D 10/22 of 13.10.2022 ( OJ EPO 2022, A101 ), which entered into force on 01.02.2023. FootnoteRef78 Amended by decision of the Administrative Council CA/D 10/22 of 13.10.2022 ( OJ EPO 2022, A101 ), which entered into force on 01.02.2023. See decision of the President of the EPO of 25.11.2022 on the presentation of application and other documents ( OJ EPO 2022, A113 ). See notice from the EPO of 25.11.2022 concerning legal changes to support digital transformation in the patent grant procedure ( OJ EPO 2022, A114 )."
EPC Rule 51,https://www.epo.org/en/legal/epc/2020/r51.html,"Title: EPC Rule 51. Content: Rule 51 Payment of renewal fees (1) FootnoteRef79 A renewal fee for the European patent application in respect of the coming year shall be due on the last day of the month containing the anniversary of the date of filing of the European patent application. The renewal fee in respect of the third year may not be validly paid more than six months before it falls due. All other renewal fees may not be validly paid more than three months before they fall due. (2) FootnoteRef80 If a renewal fee is not paid on the due date under paragraph 1 , the fee may still be paid within six months of the said date, provided that an additional fee is also paid within that period. The legal consequence laid down in Article 86, paragraph 1 , shall ensue upon expiry of the six-month period. (3) Renewal fees already due in respect of an earlier application at the date on which a divisional application is filed shall also be paid for the divisional application and shall be due on its filing. These fees and any renewal fee due within four months of filing the divisional application may be paid within that period without an additional fee. Paragraph 2 shall apply. (4) If a European patent application has been refused or deemed to be withdrawn as a result of non-observance of a time limit, and if the applicant's rights are re-established under Article 122 , a renewal fee (a) which would have fallen due under paragraph 1 in the period starting on the date on which the loss of rights occurred, up to and including the date of the notification of the decision re-establishing the rights, shall be due on that latter date. This fee and any renewal fee due within four months from that latter date may still be paid within four months of that latter date without an additional fee. Paragraph 2 shall apply. (b) which, on the date on which the loss of rights has occurred, was already due but the period provided for in paragraph 2 has not yet expired, may still be paid within six months from the date of the notification of the decision re-establishing the rights, provided that the additional fee pursuant to paragraph 2 is also paid within that period. (5) If the Enlarged Board of Appeal re-opens proceedings before the Board of Appeal under Article 112a, paragraph 5 , second sentence, a renewal fee (a) which would have fallen due under paragraph 1 in the period starting on the date when the decision of the Board of Appeal subject to the petition for review was taken, up to and including the date of the notification of the decision of the Enlarged Board of Appeal re-opening proceedings before the Board of Appeal, shall be due on that latter date. This fee and any renewal fee due within four months from that latter date may still be paid within four months of that latter date without an additional fee. Paragraph 2 shall apply. (b) which, on the day on which the decision of the Board of Appeal was taken, was already due but the period provided for in paragraph 2 has not yet expired, may still be paid within six months from the date of the notification of the decision of the Enlarged Board of Appeal re-opening proceedings before the Board of Appeal, provided that the additional fee pursuant to paragraph 2 is also paid within that period. (6) A renewal fee shall not be payable for a new European patent application filed under Article 61, paragraph 1(b) , in respect of the year in which it was filed and any preceding year. FootnoteRef79 Amended by decision of the Administrative Council CA/D 13/17 of 13.12.2017 ( OJ EPO 2018, A2 ), which entered into force on 01.04.2018. FootnoteRef80 Amended by decision of the Administrative Council CA/D 17/16 of 14.12.2016 ( OJ EPO 2016, A102 ), which entered into force on 01.01.2017. See notice from the EPO of 16.12.2016 concerning amendments to Rules 51(2) and Rule 162(2) EPC ( OJ EPO 2016, A103 ). Temporary suspension between 01.06.2020 until 31.08.2020 by decision of the Administrative Council CA/D 6/20 of 28.05.2016 ( OJ EPO 2020, A70 )."
EPC Rule 52,https://www.epo.org/en/legal/epc/2020/r52.html,"Title: EPC Rule 52. Content: Rule 52 Declaration of priority (1) The declaration of priority referred to in Article 88, paragraph 1 , shall indicate the date of the previous filing, the State party to the Paris Convention or Member of the World Trade Organization in or for which it was made and the file number. In the case referred to in Article 87, paragraph 5 , the first sentence shall apply mutatis mutandis. (2) The declaration of priority shall preferably be made on filing the European patent application. It may still be made within sixteen months from the earliest priority date claimed. (3) The applicant may correct the declaration of priority within sixteen months from the earliest priority date claimed, or, where the correction would cause a change in the earliest priority date claimed, within sixteen months from the corrected earliest priority date, whichever sixteen-month period expires first, provided that such a correction may be submitted until the expiry of four months from the date of filing accorded to the European patent application. (4) However, a declaration of priority may not be made or corrected after a request under Article 93, paragraph 1(b) , has been filed. (5) The particulars of the declaration of priority shall appear in the published European patent application and the European patent specification."
EPC Rule 53,https://www.epo.org/en/legal/epc/2020/r53.html,"Title: EPC Rule 53. Content: Rule 53 Priority documents (1) An applicant claiming priority shall file a copy of the previous application within sixteen months of the earliest priority date claimed. This copy and the date of filing of the previous application shall be certified as correct by the authority with which that application was filed. (2) FootnoteRef81 The copy of the previous application shall be deemed to be duly filed if a copy of that application available to the European Patent Office is to be included in the file of the European patent application under the conditions determined by the President of the European Patent Office. (3) FootnoteRef82 Where the previous application is not in an official language of the European Patent Office and the validity of the priority claim is relevant to the determination of the patentability of the invention concerned, the European Patent Office shall invite the applicant for or proprietor of the European patent to file a translation of that application into one of the official languages within a period to be specified. Alternatively, a declaration may be submitted that the European patent application is a complete translation of the previous application. Paragraph 2 shall apply mutatis mutandis. If a requested translation of a previous application is not filed in due time, the right of priority for the European patent application or for the European patent with respect to that application shall be lost. The applicant for or proprietor of the European patent shall be informed accordingly. FootnoteRef81 See decision of the President of the EPO of 12.07.2007 concerning the filing of priority documents for European divisional applications and for new European patent applications under Article 61(1)(b) EPC ( Special edition No. 3, OJ EPO 2007 , B.2). See decision of the President of the EPO of 13.11.2021 on the filing of priority documents ( OJ EPO 2021, A83 ) and notice from the EPO of 13.11.2021 concerning priority document exchange via the WIPO Digital Access Service ( OJ EPO 2021, A84 ) . FootnoteRef82 Amended by decision of the Administrative Council CA/D 7/12 of 27.06.2012 ( OJ EPO 2012, 442 ), which entered into force on 01.04.2013. See notice from the EPO of 28.01.2013 ( OJ EPO 2013, 150 )."
EPC Rule 54,https://www.epo.org/en/legal/epc/2020/r54.html,"Title: EPC Rule 54. Content: Rule 54 FootnoteRef83 Issuing priority documents On request, the European Patent Office shall issue to the applicant a certified copy of the European patent application (priority document), under the conditions determined by the President of the European Patent Office, including the form of the priority document and the circumstances under which an administrative fee shall be paid. FootnoteRef83 See notice from the EPO of 14.01.2020 ( OJ EPO 2020, A7 )."
EPC Rule 55,https://www.epo.org/en/legal/epc/2020/r55.html,"Title: EPC Rule 55. Content: Rule 55 Examination on filing If the examination under Article 90, paragraph 1 , reveals that the application fails to meet the requirements laid down in Rule 40, paragraph 1(a) or Rule 40, paragraph 1 (c) , Rule 40, paragraph 2 or Rule 40, paragraph 3 , first sentence, the European Patent Office shall inform the applicant of any deficiencies and advise him that the application will not be dealt with as a European patent application unless such deficiencies are remedied within two months. If the applicant does this, he shall be informed of the date of filing accorded by the Office."
EPC Rule 56,https://www.epo.org/en/legal/epc/2020/r56.html,"Title: EPC Rule 56. Content: Rule 56 Missing parts of the description or missing drawings (1) If the examination under Article 90, paragraph 1 , reveals that parts of the description, or drawings referred to in the description or in the claims, appear to be missing, the European Patent Office shall invite the applicant to file the missing parts within two months. The applicant may not invoke the omission of such a communication. (2) FootnoteRef84 If missing parts of the description or missing drawings are filed later than the date of filing, but within two months of the date of filing or, if a communication is issued under paragraph 1 or under Rule 56a, paragraph 1 , within two months of that communication, the application shall be re-dated to the date on which the missing parts of the description or missing drawings were filed. The European Patent Office shall inform the applicant accordingly. (3) FootnoteRef85 If the missing parts of the description or missing drawings are filed within the period under paragraph 2 , and the application claims priority of an earlier application on the date on which the requirements laid down in Rule 40, paragraph 1 , were fulfilled , the date of filing shall, provided that the missing parts of the description or the missing drawings are completely contained in the earlier application, remain the date on which the requirements laid down in Rule 40, paragraph 1 , were fulfilled, where the applicant so requests and files, within the period under paragraph 2 : (a) a copy of the earlier application, unless such copy is available to the European Patent Office under Rule 53, paragraph 2 ; (b) where the earlier application is not in an official language of the European Patent Office, a translation thereof in one of these languages, unless such copy is available to the European Patent Office under Rule 53, paragraph 3 ; and (c) an indication as to where the missing parts of the description or the missing drawings are completely contained in the earlier application and, where applicable, in the translation thereof. (4) If the applicant: (a) fails to file the missing parts of the description or the missing drawings within the period under paragraph 1 or 2 , or (b) withdraws under paragraph 6 any missing part of the description or missing drawing filed under paragraph 2 , any references referred to in paragraph 1 shall be deemed to be deleted, and any filing of the missing parts of the description or missing drawings shall be deemed not to have been made. The European Patent Office shall inform the applicant accordingly. (5) If the applicant fails to comply with the requirements referred to in paragraph 3(a) to paragraph 3 (c) within the period under paragraph 2 , the application shall be re-dated to the date on which the missing parts of the description or missing drawings were filed. The European Patent Office shall inform the applicant accordingly. (6) Within one month of the notification referred to in paragraph 2 or paragraph 5 , last sentence, the applicant may withdraw the missing parts of the description or the missing drawings filed, in which case the re-dating shall be deemed not to have been made. The European Patent Office shall inform the applicant accordingly. FootnoteRef84 Amended by decision of the Administrative Council CA/D 2/21 of 14.12.2021 ( OJ EPO 2022, A3 ), which entered into force on 01.11.2022. FootnoteRef85 Amended by decision of the Administrative Council CA/D 2/21 of 14.12.2021 ( OJ EPO 2022, A3 ), which entered into force on 01.11.2022."
EPC Rule 56a,https://www.epo.org/en/legal/epc/2020/r56a.html,"Title: EPC Rule 56a. Content: Rule 56a FootnoteRef86 Erroneously filed application documents or parts (1) If the examination under Article 90, paragraph 1 , reveals that the description, claims or drawings, or parts of those application documents, appear to have been erroneously filed, the European Patent Office shall invite the applicant to file the correct application documents or parts within two months. The applicant may not invoke the omission of such a communication. (2) If correct application documents or parts referred to in paragraph 1 are filed on or before the date of filing so as to correct the application, those correct application documents or parts shall be included in the application and the erroneously filed application documents or parts shall be deemed not to have been filed. The European Patent Office shall inform the applicant accordingly. (3) If correct application documents or parts referred to in paragraph 1 are filed later than the date of filing, but within two months of the date of filing or, if a communication is issued under paragraph 1 or under Rule 56, paragraph 1 , within two months of that communication, the application shall be re-dated to the date on which the correct application documents or parts were filed. The correct application documents or parts shall be included in the application and the erroneously filed application documents or parts shall be deemed not to have been filed. The European Patent Office shall inform the applicant accordingly. (4) If the correct application documents or parts are filed within the period under paragraph 3 , and the application claims priority of an earlier application on the date on which the requirements laid down in Rule 40, paragraph 1 , were fulfilled, the date of filing shall, provided that the correct application documents or parts are completely contained in the earlier application, remain the date on which the requirements laid down in Rule 40, paragraph 1 , were fulfilled, where the applicant so requests and files, within the period under paragraph 3 : (a) a copy of the earlier application, unless such copy is available to the European Patent Office under Rule 53, paragraph 2 ; (b) where the earlier application is not in an official language of the European Patent Office, a translation thereof in one of these languages, unless such copy is available to the European Patent Office under Rule 53, paragraph 3 ; and (c) an indication as to where the correct application documents or parts are completely contained in the earlier application and, where applicable, in the translation thereof. If these requirements are fulfilled, the correct application documents or parts shall be included in the application and the erroneously filed application documents or parts shall remain in the application. (5) If the applicant: (a) fails to file the correct application documents or parts within the period under paragraph 1 or paragraph 3 , or (b) withdraws under paragraph 7 any correct application documents or parts filed under paragraph 3 , any filing of the correct application documents or parts shall be deemed not to have been made and the erroneously filed application documents or parts shall remain in the application or be restored to the application. The European Patent Office shall inform the applicant accordingly. (6) If the applicant fails to comply with the requirements referred to in paragraph 4(a) to paragraph 4 (c) within the period under paragraph 3 , the application shall be re-dated to the date on which the correct application documents or parts were filed. The filing of the erroneously filed application documents or parts shall be deemed not to have been made. The European Patent Office shall inform the applicant accordingly. (7) Within one month of the notification referred to in paragraph 3 or paragraph 6 , last sentence, the applicant may withdraw the correct application documents or parts filed, in which case the re-dating shall be deemed not to have been made. The European Patent Office shall inform the applicant accordingly. (8) If the applicant files correct application documents or parts under paragraph 3 or paragraph 4 after the European Patent Office has begun to draw up the search report, the European Patent Office shall invite the applicant to pay a further search fee within one month. If the search fee is not paid in due time, the application shall be deemed to be withdrawn. FootnoteRef86 Inserted by decision of the Administrative Council CA/D 2/21 of 14.12.2021 ( OJ EPO 2022, A3 ), which entered into force on 01.11.2022. See notice from the EPO of 23.06.2022 concerning the correction of erroneous filings in proceedings before the EPO ( OJ EPO 2022, A71 )."
EPC Rule 57,https://www.epo.org/en/legal/epc/2020/r57.html,"Title: EPC Rule 57. Content: Rule 57 Examination as to formal requirements If the European patent application has been accorded a date of filing, the European Patent Office shall examine, in accordance with Article 90, paragraph 3 , whether: (a) FootnoteRef87 a translation of the application required under Article 14, paragraph 2 , under Rule 36, paragraph 2 , second sentence, or under Rule 40, paragraph 3 , second sentence, has been filed in due time; (b) the request for grant of a European patent satisfies the requirements of Rule 41 ; (c) the application contains one or more claims in accordance with Article 78, paragraph 1(c) , or a reference to a previously filed application in accordance with Rule 40, paragraphs 1(c) , Rule 40, paragraphs 2 and Rule 40, paragraphs 3 , indicating that it replaces also the claims; (d) the application contains an abstract in accordance with Article 78, paragraph 1(e) ; (e) the filing fee and the search fee have been paid in accordance with Rule 17, paragraph 2 , Rule 36, paragraph 3 , or Rule 38 ; (f) the designation of the inventor has been made in accordance with Rule 19, paragraph 1 ; (g) where appropriate, the requirements laid down in Rules 52 and Rule 53 concerning the claim to priority have been satisfied; (h) where appropriate, the requirements of Article 133, paragraph 2 , have been satisfied; (i) FootnoteRef88 the application meets the requirements laid down in Rule 49, paragraph 1 , and the applicable requirements prescribed by the President of the European Patent Office under Rule 49, paragraph 2 ; (j) FootnoteRef89 the application meets the requirements laid down in Rule 30 . FootnoteRef87 Amended by decision of the Administrative Council CA/D 2/09 of 25.03.2009 ( OJ EPO 2009, 296 ), which entered into force on 01.04.2010. FootnoteRef88 Amended by decision of the Administrative Council CA/D 10/22 of 13.10.2022 ( OJ EPO 2022, A101 ), which entered into force on 01.02.2023. FootnoteRef89 Amended by decision of the Administrative Council CA/D 4/08 of 21.10.2008 ( OJ EPO 2008, 513 ), which entered into force on 01.04.2009."
EPC Rule 58,https://www.epo.org/en/legal/epc/2020/r58.html,"Title: EPC Rule 58. Content: Rule 58 Correction of deficiencies in the application documents If the European patent application does not comply with the requirements of Rule 57(a) to Rule 57 (d) , Rule 57 (h) and Rule 57 (i) , the European Patent Office shall inform the applicant accordingly and invite him to correct the deficiencies noted within two months. The description, claims and drawings may be amended only to an extent sufficient to remedy such deficiencies."
EPC Rule 59,https://www.epo.org/en/legal/epc/2020/r59.html,"Title: EPC Rule 59. Content: Rule 59 Deficiencies in claiming priority If the file number of the previous application under Rule 52, paragraph 1 , or the copy of that application under Rule 53, paragraph 1 , have not been filed in due time, the European Patent Office shall inform the applicant accordingly and invite him to file them within a period to be specified."
EPC Rule 60,https://www.epo.org/en/legal/epc/2020/r60.html,"Title: EPC Rule 60. Content: Rule 60 Subsequent designation of the inventor (1) If the designation of the inventor has not been made in accordance with Rule 19 , the European Patent Office shall inform the applicant that the European patent application will be refused unless the designation is made within sixteen months of the date of filing of the application or, if priority is claimed, of the date of priority, this period being deemed to have been observed if the information is communicated before completion of the technical preparations for the publication of the European patent application. (2) Where, in a divisional application or a new application under Article 61, paragraph 1(b) , the designation of the inventor has not been made in accordance with Rule 19 , the European Patent Office shall invite the applicant to make the designation within a period to be specified."
