ref,url,content
Rule 49(1),https://www.wipo.int/pct/en/texts/rules/r49.html,Notification
Rule 49(1)(a),https://www.wipo.int/pct/en/texts/rules/r49.html,"Any Contracting State requiring the furnishing of a translation or the payment of a national fee, or both, under Article 22, shall notify the International Bureau of:"
Rule 49(1)(a)(i),https://www.wipo.int/pct/en/texts/rules/r49.html,"the languages from which and the language into which it requires translation,"
Rule 49(1)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r49.html,the amount of the national fee.
Rule 49(1)(a-bis),https://www.wipo.int/pct/en/texts/rules/r49.html,"(a-bis)  Any Contracting State not requiring the furnishing, under Article 22, by the applicant of a copy of the international application (even though the communication of the copy of the international application by the International Bureau under Rule 47 has not taken place by the expiration of the time limit applicable under Article 22) shall notify the International Bureau accordingly."
Rule 49(1)(a-ter),https://www.wipo.int/pct/en/texts/rules/r49.html,"(a-ter)  Any Contracting State which, pursuant to Article 24(2), maintains, if it is a designated State, the effect provided for in Article 11(3) even though a copy of the international application is not furnished by the applicant by the expiration of the time limit applicable under Article 22 shall notify the International Bureau accordingly."
Rule 49(1)(b),https://www.wipo.int/pct/en/texts/rules/r49.html,"Any notification received by the International Bureau under paragraphs (a), (a-bis)) or (a-ter) shall be promptly published by the International Bureau in the Gazette."
Rule 49(1)(c),https://www.wipo.int/pct/en/texts/rules/r49.html,"If the requirements under paragraph (a) change later, such changes shall be notified by the Contracting State to the International Bureau and that Bureau shall promptly publish the notification in the Gazette. If the change means that translation is required into a language which, before the change, was not required, such change shall be effective only with respect to international applications filed later than two months after the publication of the notification in the Gazette. Otherwise, the effective date of any change shall be determined by the Contracting State."
Rule 49(2),https://www.wipo.int/pct/en/texts/rules/r49.html,"Languages The language into which translation may be required must be an official language of the designated Office. If there are several of such languages, no translation may be required if the international application is in one of them. If there are several official languages and a translation must be furnished, the applicant may choose any of those languages. Notwithstanding the foregoing provisions of this paragraph, if there are several official languages but the national law prescribes the use of one such language for foreigners, a translation into that language may be required."
Rule 49(3),https://www.wipo.int/pct/en/texts/rules/r49.html,Statements under Article 19; Indications under Rule 13bis.4
Rule 49(3)(1),https://www.wipo.int/pct/en/texts/rules/r49.html,"For the purposes of Article 22 and the present Rule, any statement made under Article 19(1) and any indication furnished under Rule 13bis.4 shall, subject to Rule 49.5(c) and (h), be considered part of the international application."
Rule 49(4),https://www.wipo.int/pct/en/texts/rules/r49.html,Use of National Form No applicant shall be required to use a national form when performing the acts referred to in Article 22.
Rule 49(5),https://www.wipo.int/pct/en/texts/rules/r49.html,Contents of and Physical Requirements for the Translation
Rule 49(5)(a),https://www.wipo.int/pct/en/texts/rules/r49.html,"For the purposes of Article 22, the translation of the international application shall contain the description (subject to paragraph (a-bis)), the claims, any text matter of the drawings and the abstract. If required by the designated Office, the translation shall also, subject to paragraphs (b), (c‑bis) and (e),"
Rule 49(5)(a)(i),https://www.wipo.int/pct/en/texts/rules/r49.html,"contain the request,"
Rule 49(5)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r49.html,"if the claims have been amended under Article 19, contain both the claims as filed and the claims as amended (the claims as amended shall be furnished in the form of a translation of the complete set of claims furnished under Rule 46.5(a) in replacement of all the claims originally filed), and"
Rule 49(5)(a)(iii),https://www.wipo.int/pct/en/texts/rules/r49.html,be accompanied by a copy of the drawings.
Rule 49(5)(a-bis),https://www.wipo.int/pct/en/texts/rules/r49.html,"(a-bis)   No designated Office shall require the applicant to furnish to it a translation of any text matter contained in the sequence listing part of the description if such sequence listing part complies with Rule 12.1(d) and includes the language‑dependent free text in a language which the designated Office accepts for the purpose, save that a designated Office which supplies published sequence listings to database providers may require a translation of the sequence listing part of the description into English, in accordance with the Administrative Instructions, where the language‑dependent free text is not included in English."
Rule 49(5)(b),https://www.wipo.int/pct/en/texts/rules/r49.html,"Any designated Office requiring the furnishing of a translation of the request shall furnish copies of the request form in the language of the translation free of charge to the applicants. The form and contents of the request form in the language of the translation shall not be different from those of the request under Rules 3 and 4; in particular, the request form in the language of the translation shall not ask for any information that is not in the request as filed. The use of the request form in the language of the translation shall be optional."
Rule 49(5)(c),https://www.wipo.int/pct/en/texts/rules/r49.html,"Where the applicant did not furnish a translation of any statement made under Article 19(1), the designated Office may disregard such statement."
Rule 49(5)(c-bis),https://www.wipo.int/pct/en/texts/rules/r49.html,"(c-bis)   Where the applicant furnishes, to a designated Office which requires under paragraph (a)(ii) a translation of both the claims as filed and the claims as amended, only one of the required two translations, the designated Office may disregard the claims of which a translation has not been furnished or invite the applicant to furnish the missing translation within a time limit which shall be reasonable under the circumstances and shall be fixed in the invitation. Where the designated Office chooses to invite the applicant to furnish the missing translation and the latter is not furnished within the time limit fixed in the invitation, the designated Office may disregard those claims of which a translation has not been furnished or consider the international application withdrawn."
Rule 49(5)(d),https://www.wipo.int/pct/en/texts/rules/r49.html,"If any drawing contains text matter, the translation of that text matter shall be furnished either in the form of a copy of the original drawing with the translation pasted on the original text matter or in the form of a drawing executed anew."
Rule 49(5)(e),https://www.wipo.int/pct/en/texts/rules/r49.html,"Any designated Office requiring under paragraph (a) the furnishing of a copy of the drawings shall, where the applicant failed to furnish such copy within the time limit applicable under Article 22, invite the applicant to furnish such copy within a time limit which shall be reasonable under the circumstances and shall be fixed in the invitation."
Rule 49(5)(f),https://www.wipo.int/pct/en/texts/rules/r49.html,The expression “Fig.” does not require translation into any language.
Rule 49(5)(g),https://www.wipo.int/pct/en/texts/rules/r49.html,"Where any copy of the drawings or any drawing executed anew which has been furnished under paragraph (d) or (e) does not comply with the physical requirements referred to in Rule 11, the designated Office may invite the applicant to correct the defect within a time limit which shall be reasonable under the circumstances and shall be fixed in the invitation."
Rule 49(5)(h),https://www.wipo.int/pct/en/texts/rules/r49.html,"Where the applicant did not furnish a translation of the abstract or of any indication furnished under Rule 13bis.4, the designated Office shall invite the applicant to furnish such translation, if it deems it to be necessary, within a time limit which shall be reasonable under the circumstances and shall be fixed in the invitation."
Rule 49(5)(i),https://www.wipo.int/pct/en/texts/rules/r49.html,Information on any requirement and practice of designated Offices under the second sentence of paragraph (a) shall be published by the International Bureau in the Gazette.
Rule 49(5)(j),https://www.wipo.int/pct/en/texts/rules/r49.html,No designated Office shall require that the translation of the international application comply with physical requirements other than those prescribed for the international application as filed.
Rule 49(5)(k),https://www.wipo.int/pct/en/texts/rules/r49.html,"Where a title has been established by the International Searching Authority pursuant to Rule 37.2, the translation shall contain the title as established by that Authority."
Rule 49(5)(l),https://www.wipo.int/pct/en/texts/rules/r49.html,"If, on July 12, 1991, paragraph (c-bis) or paragraph (k) is not compatible with the national law applied by the designated Office, the paragraph concerned shall not apply to that designated Office for as long as it continues not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by December 31, 1991. The information received shall be promptly published by the International Bureau in the Gazette.7"
Rule 49(6),https://www.wipo.int/pct/en/texts/rules/r49.html,Reinstatement of Rights after Failure to Perform the Acts Referred to in Article 228
Rule 49(6)(a),https://www.wipo.int/pct/en/texts/rules/r49.html,"Where the effect of the international application provided for in Article 11(3) has ceased because the applicant failed to perform the acts referred to in Article 22 within the applicable time limit, the designated Office shall, upon request of the applicant, and subject to paragraphs (b) to (e) of this Rule, reinstate the rights of the applicant with respect to that international application if it finds that any delay in meeting that time limit was unintentional or, at the option of the designated Office, that the failure to meet that time limit occurred in spite of due care required by the circumstances having been taken."
Rule 49(6)(b),https://www.wipo.int/pct/en/texts/rules/r49.html,"The request under paragraph (a) shall be submitted to the designated Office, and the acts referred to in Article 22 shall be performed, within whichever of the following periods expires first:"
Rule 49(6)(b)(i),https://www.wipo.int/pct/en/texts/rules/r49.html,two months from the date of removal of the cause of the failure to meet the applicable time limit under Article 22; or
Rule 49(6)(b)(ii),https://www.wipo.int/pct/en/texts/rules/r49.html,months from the date of the expiration of the applicable time limit under Article 22 provided that the applicant may submit the request at any later time if so permitted by the national law applicable by the designated Office.
Rule 49(6)(c),https://www.wipo.int/pct/en/texts/rules/r49.html,The request under paragraph (a) shall state the reasons for the failure to comply with the applicable time limit under Article 22.
Rule 49(6)(d),https://www.wipo.int/pct/en/texts/rules/r49.html,The national law applicable by the designated Office may require:
Rule 49(6)(d)(i),https://www.wipo.int/pct/en/texts/rules/r49.html,that a fee be paid in respect of a request under paragraph (a)
Rule 49(6)(d)(ii),https://www.wipo.int/pct/en/texts/rules/r49.html,that a declaration or other evidence in support of the reasons referred to in paragraph (c) be filed.
Rule 49(6)(e),https://www.wipo.int/pct/en/texts/rules/r49.html,The designated Office shall not refuse a request under paragraph (a) without giving the applicant the opportunity to make observations on the intended refusal within a time limit which shall be reasonable under the circumstances.
Rule 49(6)(f),https://www.wipo.int/pct/en/texts/rules/r49.html,"If, on October 1, 2002, paragraphs (a) to (e) are not compatible with the national law applied by the designated Office, those paragraphs shall not apply in respect of that designated Office for as long as they continue not to be compatible with that law, provided that the said Office informs the International Bureau accordingly by January 1, 2003. The information received shall be promptly published by the International Bureau in the Gazette.7 (i) those paragraphs shall, subject to item (iii), apply to any international application whose international filing date is before January 1, 2003, and in respect of which the applicable time limit under Article 22 expires on or after January 1, 2003; (ii) to the extent that those paragraphs are applicable by virtue of Rule 76.5, the latter Rule shall, subject to item (iii), apply to any international application whose international filing date is before January 1, 2003, and in respect of which the applicable time limit under Article 39(1) expires on or after January 1, 2003; (iii) where a designated Office has informed the International Bureau under paragraph (f) of Rule 49.6 that paragraphs (a) to (e) of that Rule are not compatible with the national law applied by that Office, items (i) and (ii) of this paragraph shall apply in respect of that Office except that each reference in those items to the date January 1, 2003, shall be read as a reference to the date of entry into force of Rule 49.6(a) to (e) in respect of that Office. Information received by the International Bureau concerning any such incompatibility is published in the Gazette and on the WIPO website at: www.wipo.int/pct/en/texts/reservations/res_incomp.html."
Rule 50(1),https://www.wipo.int/pct/en/texts/rules/r50.html,Exercise of Faculty
Rule 50(1)(a),https://www.wipo.int/pct/en/texts/rules/r50.html,Any Contracting State allowing a time limit expiring later than the time limits provided for in Article 22(1) or (2) shall notify the International Bureau of the time limits so fixed.
Rule 50(1)(b),https://www.wipo.int/pct/en/texts/rules/r50.html,Any notification received by the International Bureau under paragraph (a) shall be promptly published by the International Bureau in the Gazette.
Rule 50(1)(c),https://www.wipo.int/pct/en/texts/rules/r50.html,Notifications concerning the shortening of the previously fixed time limit shall be effective in relation to international applications filed after the expiration of three months computed from the date on which the notification was published by the International Bureau.
Rule 50(1)(d),https://www.wipo.int/pct/en/texts/rules/r50.html,"Notifications concerning the lengthening of the previously fixed time limit shall become effective upon publication by the International Bureau in the Gazette in respect of international applications pending at the time or filed after the date of such publication, or, if the Contracting State effecting the notification fixes some later date, as from the latter date."
Rule 51(1),https://www.wipo.int/pct/en/texts/rules/r51.html,Time Limit for Presenting the Request to Send Copies
Rule 51(1)(1),https://www.wipo.int/pct/en/texts/rules/r51.html,"The time limit referred to in Article 25(1)(c) shall be two months computed from the date of the notification sent to the applicant under Rule 20.4(i), 24.2(c), or 29.1(ii)."
Rule 51(2),https://www.wipo.int/pct/en/texts/rules/r51.html,Copy of the Notification
Rule 51(2)(1),https://www.wipo.int/pct/en/texts/rules/r51.html,"Where the applicant, after having received a negative determination under Article 11(1), requests the International Bureau, under Article 25(1), to send copies of the file of the purported international application to any of the named Offices he has attempted to designate, he shall attach to his request a copy of the notification referred to in Rule 20.4(i)."
Rule 51(3),https://www.wipo.int/pct/en/texts/rules/r51.html,Time Limit for Paying National Fee and Furnishing Translation
Rule 51(3)(1),https://www.wipo.int/pct/en/texts/rules/r51.html,The time limit referred to in Article 25(2)(a) shall expire at the same time as the time limit prescribed in Rule 51.1.
Rule 52(1),https://www.wipo.int/pct/en/texts/rules/r52.html,Time Limit
Rule 52(1)(a),https://www.wipo.int/pct/en/texts/rules/r52.html,"In any designated State in which processing or examination starts without special request, the applicant shall, if he so wishes, exercise the right under Article 28 within one month from the fulfillment of the requirements under Article 22, provided that, if the communication under Rule 47.1 has not been effected by the expiration of the time limit applicable under Article 22 , he shall exercise the said right not later than four months after such expiration date. In either case, the applicant may exercise the said right at any later time if so permitted by the national law of the said State."
Rule 52(1)(b),https://www.wipo.int/pct/en/texts/rules/r52.html,"In any designated State in which the national law provides that examination starts only on special request, the time limit within or the time at which the applicant may exercise the right under Article 28 shall be the same as that provided by the national law for the filing of amendments in the case of the examination, on special request, of national applications, provided that such time limit shall not expire prior to, or such time shall not come before, the expiration of the time limit applicable under paragraph (a)."
Rule 53(1),https://www.wipo.int/pct/en/texts/rules/r53.html,Form
Rule 53(1)(a),https://www.wipo.int/pct/en/texts/rules/r53.html,The demand shall be made on a printed form or be presented as a computer print-out. The particulars of the printed form and of a demand presented as a computer print-out shall be prescribed by the Administrative Instructions.
Rule 53(1)(b),https://www.wipo.int/pct/en/texts/rules/r53.html,Copies of printed demand forms shall be furnished free of charge by the receiving Office or by the International Preliminary Examining Authority.
Rule 53(2),https://www.wipo.int/pct/en/texts/rules/r53.html,Contents
Rule 53(2)(a),https://www.wipo.int/pct/en/texts/rules/r53.html,The demand shall contain:
Rule 53(2)(a)(i),https://www.wipo.int/pct/en/texts/rules/r53.html,"a petition,"
Rule 53(2)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r53.html,"indications concerning the applicant and the agent if there is an agent,"
Rule 53(2)(a)(iii),https://www.wipo.int/pct/en/texts/rules/r53.html,"indications concerning the international application to which it relates,"
Rule 53(2)(a)(iv),https://www.wipo.int/pct/en/texts/rules/r53.html,"where applicable, a statement concerning amendments."
Rule 53(2)(b),https://www.wipo.int/pct/en/texts/rules/r53.html,The demand shall be signed.
Rule 53(3),https://www.wipo.int/pct/en/texts/rules/r53.html,"The Petition The petition shall be to the following effect and shall preferably be worded as follows: ""Demand under Article 31 of the Patent Cooperation Treaty: The undersigned requests that the international application specified below be the subject of international preliminary examination according to the Patent Cooperation Treaty."""
Rule 53(4),https://www.wipo.int/pct/en/texts/rules/r53.html,"The Applicant As to the indications concerning the applicant, Rules 4.4 and 4.16 shall apply, and Rule 4.5 shall apply mutatis mutandis."
Rule 53(5),https://www.wipo.int/pct/en/texts/rules/r53.html,"Agent or Common Representative If an agent or common representative is appointed, the demand shall so indicate. Rules 4.4 and 4.16 shall apply, and Rule 4.7 shall apply mutatis mutandis."
Rule 53(6),https://www.wipo.int/pct/en/texts/rules/r53.html,"Identification of the International Application The international application shall be identified by the name and address of the applicant, the title of the invention, the international filing date (if known to the applicant) and the international application number or, where such number is not known to the applicant, the name of the receiving Office with which the international application was filed."
Rule 53(7),https://www.wipo.int/pct/en/texts/rules/r53.html,Election of States The filing of a demand shall constitute the election of all Contracting States which are designated and are bound by Chapter II of the Treaty.
Rule 53(8),https://www.wipo.int/pct/en/texts/rules/r53.html,Signature
Rule 53(8)(a),https://www.wipo.int/pct/en/texts/rules/r53.html,"The demand shall be signed by the applicant or, if there is more than one applicant, by all applicants making the demand."
Rule 53(9),https://www.wipo.int/pct/en/texts/rules/r53.html,Statement Concerning Amendments
Rule 53(9)(a),https://www.wipo.int/pct/en/texts/rules/r53.html,"If amendments under Article 19 have been made, the statement concerning amendments shall indicate whether, for the purposes of the international preliminary examination, the applicant wishes those amendments:"
Rule 53(9)(a)(i),https://www.wipo.int/pct/en/texts/rules/r53.html,"to be taken into account, in which case a copy of the amendments and of the letter required under Rule 46.5(b) shall preferably be submitted with the demand; or"
Rule 53(9)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r53.html,to be considered as reversed by an amendment under Article 34.
Rule 53(9)(b),https://www.wipo.int/pct/en/texts/rules/r53.html,"If no amendments under Article 19 have been made and the time limit for filing such amendments has not expired, the statement may indicate that, should the International Preliminary Examining Authority wish to start the international preliminary examination at the same time as the international search in accordance with Rule 69.1(b), the applicant wishes the start of the international preliminary examination to be postponed in accordance with Rule 69.1(d)."
Rule 53(9)(c),https://www.wipo.int/pct/en/texts/rules/r53.html,"If any amendments under Article 34 are submitted with the demand, the statement shall so indicate."
Rule 54(1),https://www.wipo.int/pct/en/texts/rules/r54.html,Residence and Nationality
Rule 54(1)(a),https://www.wipo.int/pct/en/texts/rules/r54.html,"Subject to the provisions of paragraph (b), the residence or nationality of the applicant shall, for the purposes of Article 31(2), be determined according to Rule 18.1(a) and (b)."
Rule 54(1)(b),https://www.wipo.int/pct/en/texts/rules/r54.html,"The International Preliminary Examining Authority shall, in the circumstances specified in the Administrative Instructions, request the receiving Office or, where the international application was filed with the International Bureau as receiving Office, the national Office of, or acting for, the Contracting State concerned to decide the question whether the applicant is a resident or national of the Contracting State of which he claims to be a resident or national. The International Preliminary Examining Authority shall inform the applicant of any such request. The applicant shall have an opportunity to submit arguments directly to the Office concerned. The Office concerned shall decide the said question promptly."
Rule 54(2),https://www.wipo.int/pct/en/texts/rules/r54.html,"Right to Make a Demand The right to make a demand under Article 31(2) shall exist if the applicant making the demand or, if there are two or more applicants, at least one of them is a resident or national of a Contracting State bound by Chapter II and the international application has been filed with a receiving Office of or acting for a Contracting State bound by Chapter II."
Rule 54(3),https://www.wipo.int/pct/en/texts/rules/r54.html,"International Applications Filed with the International Bureau as Receiving Office Where the international application is filed with the International Bureau as receiving Office under Rule 19.1(a)(iii), the International Bureau shall, for the purposes of Article 31(2)(a), be considered to be acting for the Contracting State of which the applicant is a resident or national."
Rule 54(4),https://www.wipo.int/pct/en/texts/rules/r54.html,"Applicant Not Entitled to Make a Demand If the applicant does not have the right to make a demand or, in the case of two or more applicants, if none of them has the right to make a demand under Rule 54.2, the demand shall be considered not to have been submitted."
Rule 55(1),https://www.wipo.int/pct/en/texts/rules/r55.html,"Language of Demand The demand shall be in the language of the international application or, if the international application has been filed in a language other than the language in which it is published, in the language of publication. However, if a translation of the international application is required under Rule 55.2, the demand shall be in the language of that translation."
Rule 55(2),https://www.wipo.int/pct/en/texts/rules/r55.html,Translation of International Application
Rule 55(2)(a),https://www.wipo.int/pct/en/texts/rules/r55.html,"Where neither the language in which the international application is filed nor the language in which the international application is published is accepted by the International Preliminary Examining Authority that is to carry out the international preliminary examination, the applicant shall, subject to paragraph (b), furnish with the demand a translation of the international application into a language which is both:"
Rule 55(2)(a)(i),https://www.wipo.int/pct/en/texts/rules/r55.html,"a language accepted by that Authority, and"
Rule 55(2)(a)(ii),https://www.wipo.int/pct/en/texts/rules/r55.html,a language of publication.
Rule 55(2)(a-bis),https://www.wipo.int/pct/en/texts/rules/r55.html,"(a-bis)  A translation of the international application into a language referred to in paragraph (a) shall include any element referred to in Article 11(1)(iii)(d) or (e) furnished by the applicant under Rule 20.3(b), 20.5bis(b), 20.5bis(c) or 20.6(a) and any part of the description, claims or drawings furnished by the applicant under Rule 20.5(b), 20.5(c), 20.5bis(b), 20.5bis(c) or 20.6(a) which is considered to have been contained in the international application under Rule 20.6(b)."
Rule 55(2)(a-ter),https://www.wipo.int/pct/en/texts/rules/r55.html,(a-ter)  The International Preliminary Examining Authority shall check any translation furnished under paragraph (a) for compliance with the physical requirements referred to in Rule 11 to the extent that compliance therewith is necessary for the purposes of the international preliminary examination.
Rule 55(2)(b),https://www.wipo.int/pct/en/texts/rules/r55.html,"Where a translation of the international application into a language referred to in paragraph (a) was transmitted to the International Searching Authority under Rule 23.1(b) and the International Preliminary Examining Authority is part of the same national Office or intergovernmental organization as the International Searching Authority, the applicant need not furnish a translation under paragraph (a). In such a case, unless the applicant furnishes a translation under paragraph (a), the international preliminary examination shall be carried out on the basis of the translation transmitted under Rule 23.1(b)."
Rule 55(2)(c),https://www.wipo.int/pct/en/texts/rules/r55.html,"If a requirement referred to in paragraphs (a), (a-bis) and (a-ter) is not complied with and paragraph (b) does not apply, the International Preliminary Examining Authority shall invite the applicant to furnish the required translation or the required correction, as the case may be, within a time limit which shall be reasonable under the circumstances. That time limit shall not be less than one month from the date of the invitation. It may be extended by the International Preliminary Examining Authority at any time before a decision is taken."
Rule 55(2)(d),https://www.wipo.int/pct/en/texts/rules/r55.html,"If the applicant complies with the invitation within the time limit under paragraph (c), the said requirement shall be considered to have been complied with. If the applicant fails to do so, the demand shall be considered not to have been submitted and the International Preliminary Examining Authority shall so declare."
Rule 55(3),https://www.wipo.int/pct/en/texts/rules/r55.html,Language and Translation of Amendments and Letters
Rule 55(3)(a),https://www.wipo.int/pct/en/texts/rules/r55.html,"Subject to paragraph (b), if the international application has been filed in a language other than the language in which it is published, any amendment under Article 34, as well as any letter referred to in Rule 66.8(a), Rule 66.8(b) and Rule 46.5(b) as applicable by virtue of Rule 66.8(c), shall be submitted in the language of publication."
Rule 55(3)(b),https://www.wipo.int/pct/en/texts/rules/r55.html,Where a translation of the international application is required under Rule 55.2:
Rule 55(3)(b)(i),https://www.wipo.int/pct/en/texts/rules/r55.html,any amendment and any letter referred to in paragraph (a); and
Rule 55(3)(b)(ii),https://www.wipo.int/pct/en/texts/rules/r55.html,"any amendment under Article 19 which is to be taken into account under Rule 66.1(c) or (d) and any letter referred to in Rule 46.5(b) shall be in the language of that translation. Where such amendments or letters have been or are submitted in another language, a translation shall also be submitted."
Rule 55(3)(c),https://www.wipo.int/pct/en/texts/rules/r55.html,"If an amendment or letter is not submitted in a language as required under paragraph (a) or (b), the International Preliminary Examining Authority shall invite the applicant to submit the amendment or letter in the required language within a time limit which shall be reasonable under the circumstances. That time limit shall not be less than one month from the date of the invitation. It may be extended by the International Preliminary Examining Authority at any time before a decision is taken."
Rule 55(3)(d),https://www.wipo.int/pct/en/texts/rules/r55.html,"If the applicant fails to comply, within the time limit under paragraph (c), with the invitation to furnish an amendment in the required language, the amendment shall not be taken into account for the purposes of the international preliminary examination. If the applicant fails to comply, within the time limit under paragraph (c), with the invitation to furnish a letter referred to in paragraph (a) in the required language, the amendment concerned need not be taken into account for the purposes of the international preliminary examination."
Rule 57(1),https://www.wipo.int/pct/en/texts/rules/r57.html,Requirement to Pay Each demand for international preliminary examination shall be subject to the payment of a fee for the benefit of the International Bureau (“handling fee”) to be collected by the International Preliminary Examining Authority to which the demand is submitted.
Rule 57(2),https://www.wipo.int/pct/en/texts/rules/r57.html,Amount;  Transfer
Rule 57(2)(a),https://www.wipo.int/pct/en/texts/rules/r57.html,The amount of the handling fee is as set out in the Schedule of Fees.
Rule 57(2)(b),https://www.wipo.int/pct/en/texts/rules/r57.html,The handling fee shall be payable in the currency or one of the currencies prescribed by the International Preliminary Examining Authority (“prescribed currency”).
Rule 57(2)(c),https://www.wipo.int/pct/en/texts/rules/r57.html,"Where the prescribed currency is the Swiss franc, the Authority shall transfer the said fee to the International Bureau in Swiss francs in accordance with Rule 96.2."
Rule 57(2)(d),https://www.wipo.int/pct/en/texts/rules/r57.html,Where the prescribed currency is a currency other than the Swiss franc and that currency:
Rule 57(2)(d)(i),https://www.wipo.int/pct/en/texts/rules/r57.html,"is freely convertible into Swiss francs, the Director General shall establish, for each Authority which prescribes such a currency for the payment of the handling fee, an equivalent amount of that fee in the prescribed currency according to directives given by the Assembly, and the amount in that currency shall be transferred by the Authority to the International Bureau in accordance with Rule 96.2"
Rule 57(2)(d)(ii),https://www.wipo.int/pct/en/texts/rules/r57.html,"is not freely convertible into Swiss francs, the Authority shall be responsible for the conversion of the handling fee from the prescribed currency into Swiss francs and shall transfer that fee in Swiss francs, in the amount set out in the Schedule of Fees, to the International Bureau in accordance with Rule 96.2.  Alternatively, if the Authority so wishes, it may convert the handling fee from the prescribed currency into euros or US dollars and transfer the equivalent amount of that fee in euros or US dollars, as established by the Director General according to directives given by the Assembly as referred to in item (i), to the International Bureau in accordance with Rule 96.2."
Rule 57(3),https://www.wipo.int/pct/en/texts/rules/r57.html,Time Limit for Payment; Amount Payable
Rule 57(3)(a),https://www.wipo.int/pct/en/texts/rules/r57.html,"Subject to paragraphs (b) and (c), the handling fee shall be paid within one month from the date on which the demand was submitted or 22 months from the priority date, whichever expires later."
Rule 57(3)(b),https://www.wipo.int/pct/en/texts/rules/r57.html,"Subject to paragraph (c), where the demand was transmitted to the International Preliminary Examining Authority under Rule 59.3, the handling fee shall be paid within one month from the date of receipt by that Authority or 22 months from the priority date, whichever expires later."
Rule 57(3)(c),https://www.wipo.int/pct/en/texts/rules/r57.html,"Where, in accordance with Rule 69.1(b), the International Preliminary Examining Authority wishes to start the international preliminary examination at the same time as the international search, that Authority shall invite the applicant to pay the handling fee within one month from the date of the invitation."
Rule 57(3)(d),https://www.wipo.int/pct/en/texts/rules/r57.html,The amount of the handling fee payable shall be the amount applicable on the date of payment.
Rule 57(4),https://www.wipo.int/pct/en/texts/rules/r57.html,Refund The International Preliminary Examining Authority shall refund the handling fee to the applicant:
Rule 57(4)(i),https://www.wipo.int/pct/en/texts/rules/r57.html,"if the demand is withdrawn before the demand has been sent by that Authority to the International Bureau, or"
Rule 57(4)(ii),https://www.wipo.int/pct/en/texts/rules/r57.html,"if the demand is considered, under Rule 54.4 or 54bis.1(b), not to have been submitted."
Rule 58(1),https://www.wipo.int/pct/en/texts/rules/r58.html,Right to Ask for a Fee
Rule 58(1)(a),https://www.wipo.int/pct/en/texts/rules/r58.html,"Each International Preliminary Examining Authority may require that the applicant pay a fee (""preliminary examination fee"") for its own benefit for carrying out the international preliminary examination and for performing all other tasks entrusted to International Preliminary Examining Authorities under the Treaty and these Regulations."
Rule 58(1)(b),https://www.wipo.int/pct/en/texts/rules/r58.html,"The amount of the preliminary examination fee, if any, shall be fixed by the International Preliminary Examining Authority. As to the time limit for payment of the preliminary examination fee and the amount payable, the provisions of Rule 57.3 relating to the handling fee shall apply mutatis mutandis."
Rule 58(1)(c),https://www.wipo.int/pct/en/texts/rules/r58.html,"The preliminary examination fee shall be payable directly to the International Preliminary Examining Authority. Where that Authority is a national Office, it shall be payable in the currency prescribed by that Office, and where the Authority is an intergovernmental organization, it shall be payable in the currency of the State in which the intergovernmental organization is located or in any other currency which is freely convertible into the currency of the said State."
Rule 58(2),https://www.wipo.int/pct/en/texts/rules/r58.html,[Deleted]
Rule 58(3),https://www.wipo.int/pct/en/texts/rules/r58.html,"Refund The International Preliminary Examining Authorities shall inform the International Bureau of the extent, if any, to which, and the conditions, if any, under which, they will refund any amount paid as a preliminary examination fee where the demand is considered as if it had not been submitted, and the International Bureau shall promptly publish such information."
Rule 59(1),https://www.wipo.int/pct/en/texts/rules/r59.html,Demands under Article 31(2)(a)
Rule 59(1)(a),https://www.wipo.int/pct/en/texts/rules/r59.html,"For demands made under Article 31(2)(a), each receiving Office of or acting for a Contracting State bound by the provisions of Chapter II shall, in accordance with the terms of the applicable agreement referred to in Article 32(2) and (3), inform the International Bureau which International Preliminary Examining Authority is or which International Preliminary Examining Authorities are competent for the international preliminary examination of international applications filed with it. The International Bureau shall promptly publish such information. Where several International Preliminary Examining Authorities are competent, the provisions of Rule 35.2 shall apply mutatis mutandis."
Rule 59(1)(b),https://www.wipo.int/pct/en/texts/rules/r59.html,"Where the international application was filed with the International Bureau as receiving Office under Rule 19.1(a)(iii), Rule 35.3(a) and (b) shall apply mutatis mutandis. Paragraph (a) of this Rule shall not apply to the International Bureau as receiving Office under Rule 19.1(a)(iii)."
Rule 59(2),https://www.wipo.int/pct/en/texts/rules/r59.html,Demands under Article 31(2)(b)
Rule 59(2)(1),https://www.wipo.int/pct/en/texts/rules/r59.html,"As to demands made under Article 31(2)(b), the Assembly, in specifying the International Preliminary Examining Authority competent for international applications filed with a national Office which is an International Preliminary Examining Authority, shall give preference to that Authority; if the national Office is not an International Preliminary Examining Authority, the Assembly shall give preference to the International Preliminary Examining Authority recommended by that Office."
Rule 59(3),https://www.wipo.int/pct/en/texts/rules/r59.html,Transmittal of the Demand to the Competent International Preliminary Examining Authority
