ref,url,content
Article 53(12),https://www.wipo.int/pct/en/texts/articles/a53.html,The Assembly shall adopt its own rules of procedure.
Article 54(1),https://www.wipo.int/pct/en/texts/articles/a54.html,"When the Assembly has established an Executive Committee, that Committee shall be subject to the provisions set forth hereinafter."
Article 54(2),https://www.wipo.int/pct/en/texts/articles/a54.html,"The Executive Committee shall, subject to Article 57(8), consist of States elected by the Assembly from among States members of the Assembly."
Article 54(2)(b),https://www.wipo.int/pct/en/texts/articles/a54.html,"The Government of each State member of the Executive Committee shall be represented by one delegate, who may be assisted by alternate delegates, advisors, and experts."
Article 54(3),https://www.wipo.int/pct/en/texts/articles/a54.html,"The number of States members of the Executive Committee shall correspond to one-fourth of the number of States members of the Assembly. In establishing the number of seats to be filled, remainders after division by four shall be disregarded."
Article 54(4),https://www.wipo.int/pct/en/texts/articles/a54.html,"In electing the members of the Executive Committee, the Assembly shall have due regard to an equitable geographical distribution."
Article 54(5),https://www.wipo.int/pct/en/texts/articles/a54.html,Each member of the Executive Committee shall serve from the close of the session of the Assembly which elected it to the close of the next ordinary session of the Assembly.
Article 54(5)(b),https://www.wipo.int/pct/en/texts/articles/a54.html,Members of the Executive Committee may be re-elected but only up to a maximum of two-thirds of such members.
Article 54(5)(c),https://www.wipo.int/pct/en/texts/articles/a54.html,The Assembly shall establish the details of the rules governing the election and possible re-election of the members of the Executive Committee.
Article 54(6),https://www.wipo.int/pct/en/texts/articles/a54.html,The Executive Committee shall:
Article 54(6)(a)(i),https://www.wipo.int/pct/en/texts/articles/a54.html,prepare the draft agenda of the Assembly
Article 54(6)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a54.html,submit proposals to the Assembly in respect of the draft program and biennial budget of the Union prepared by the Director General
Article 54(6)(a)(iii),https://www.wipo.int/pct/en/texts/articles/a54.html,[deleted]
Article 54(6)(a)(iv),https://www.wipo.int/pct/en/texts/articles/a54.html,"submit, with appropriate comments, to the Assembly the periodical reports of the Director General and the yearly audit reports on the accounts"
Article 54(6)(a)(v),https://www.wipo.int/pct/en/texts/articles/a54.html,"take all necessary measures to ensure the execution of the program of the Union by the Director General, in accordance with the decisions of the Assembly and having regard to circumstances arising between two ordinary sessions of the Assembly"
Article 54(6)(a)(vi),https://www.wipo.int/pct/en/texts/articles/a54.html,perform such other functions as are allocated to it under this Treaty.
Article 54(6)(b),https://www.wipo.int/pct/en/texts/articles/a54.html,"With respect to matters which are of interest also to other Unions administered by the Organization, the Executive Committee shall make its decisions after having heard the advice of the Coordination Committee of the Organization."
Article 54(7),https://www.wipo.int/pct/en/texts/articles/a54.html,"The Executive Committee shall meet once a year in ordinary session upon convocation by the Director General, preferably during the same period and at the same place as the Coordination Committee of the Organization."
Article 54(7)(b),https://www.wipo.int/pct/en/texts/articles/a54.html,"The Executive Committee shall meet in extraordinary session upon convocation by the Director General, either on his own initiative or at the request of its Chairman or one-fourth of its members."
Article 54(8),https://www.wipo.int/pct/en/texts/articles/a54.html,Each State member of the Executive Committee shall have one vote.
Article 54(8)(b),https://www.wipo.int/pct/en/texts/articles/a54.html,One-half of the members of the Executive Committee shall constitute a quorum.
Article 54(8)(c),https://www.wipo.int/pct/en/texts/articles/a54.html,Decisions shall be made by a simple majority of the votes cast.
Article 54(8)(d),https://www.wipo.int/pct/en/texts/articles/a54.html,Abstentions shall not be considered as votes.
Article 54(8)(e),https://www.wipo.int/pct/en/texts/articles/a54.html,"A delegate may represent, and vote in the name of, one State only."
Article 54(9),https://www.wipo.int/pct/en/texts/articles/a54.html,"Contracting States not members of the Executive Committee shall be admitted to its meetings as observers, as well as any intergovernmental organization appointed as International Searching or Preliminary Examining Authority."
Article 54(10),https://www.wipo.int/pct/en/texts/articles/a54.html,The Executive Committee shall adopt its own rules of procedure.
Article 55(1),https://www.wipo.int/pct/en/texts/articles/a55.html,Administrative tasks concerning the Union shall be performed by the International Bureau.
Article 55(2),https://www.wipo.int/pct/en/texts/articles/a55.html,The International Bureau shall provide the secretariat of the various organs of the Union.
Article 55(3),https://www.wipo.int/pct/en/texts/articles/a55.html,The Director General shall be the chief executive of the Union and shall represent the Union.
Article 55(4),https://www.wipo.int/pct/en/texts/articles/a55.html,The International Bureau shall publish a Gazette and other publications provided for by the Regulations or required by the Assembly.
Article 55(5),https://www.wipo.int/pct/en/texts/articles/a55.html,The Regulations shall specify the services that national Offices shall perform in order to assist the International Bureau and the International Searching and Preliminary Examining Authorities in carrying out their tasks under this Treaty.
Article 55(6),https://www.wipo.int/pct/en/texts/articles/a55.html,"The Director General and any staff member designated by him shall participate, without the right to vote, in all meetings of the Assembly, the Executive Committee and any other committee or working group established under this Treaty or the Regulations. The Director General, or a staff member designated by him, shall be ex officio secretary of these bodies."
Article 55(7),https://www.wipo.int/pct/en/texts/articles/a55.html,"The International Bureau shall, in accordance with the directions of the Assembly and in cooperation with the Executive Committee, make the preparations for the revision conferences."
Article 55(7)(b),https://www.wipo.int/pct/en/texts/articles/a55.html,The International Bureau may consult with intergovernmental and international non-governmental organizations concerning preparations for revision conferences.
Article 55(7)(c),https://www.wipo.int/pct/en/texts/articles/a55.html,"The Director General and persons designated by him shall take part, without the right to vote, in the discussions at revision conferences."
Article 55(8),https://www.wipo.int/pct/en/texts/articles/a55.html,The International Bureau shall carry out any other tasks assigned to it.
Article 56(1),https://www.wipo.int/pct/en/texts/articles/a56.html,The Assembly shall establish a Committee for Technical Cooperation (referred to in this Article as “the Committee”).
Article 56(2),https://www.wipo.int/pct/en/texts/articles/a56.html,"The Assembly shall determine the composition of the Committee and appoint its members, with due regard to an equitable representation of developing countries."
Article 56(2)(b),https://www.wipo.int/pct/en/texts/articles/a56.html,"The International Searching and Preliminary Examining Authorities shall be ex officio members of the Committee. In the case where such an Authority is the national Office of a Contracting State, that State shall not be additionally represented on the Committee."
Article 56(2)(c),https://www.wipo.int/pct/en/texts/articles/a56.html,"If the number of Contracting States so allows, the total number of members of the Committee shall be more than double the number of ex officio members."
Article 56(2)(d),https://www.wipo.int/pct/en/texts/articles/a56.html,"The Director General shall, on his own initiative or at the request of the Committee, invite representatives of interested organizations to participate in discussions of interest to them."
Article 56(3),https://www.wipo.int/pct/en/texts/articles/a56.html,"The aim of the Committee shall be to contribute, by advice and recommendations:"
Article 56(3)(i),https://www.wipo.int/pct/en/texts/articles/a56.html,"to the constant improvement of the services provided for under this Treaty,"
Article 56(3)(ii),https://www.wipo.int/pct/en/texts/articles/a56.html,"to the securing, so long as there are several International Searching Authorities and several International Preliminary Examining Authorities, of the maximum degree of uniformity in their documentation and working methods and the maximum degree of uniformly high quality in their reports, and"
Article 56(3)(iii),https://www.wipo.int/pct/en/texts/articles/a56.html,"on the initiative of the Assembly or the Executive Committee, to the solution of the technical problems specifically involved in the establishment of a single International Searching Authority."
Article 56(4),https://www.wipo.int/pct/en/texts/articles/a56.html,Any Contracting State and any interested international organization may approach the Committee in writing on questions which fall within the competence of the Committee.
Article 56(5),https://www.wipo.int/pct/en/texts/articles/a56.html,"The Committee may address its advice and recommendations to the Director General or, through him, to the Assembly, the Executive Committee, all or some of the International Searching and Preliminary Examining Authorities, and all or some of the receiving Offices."
Article 56(6),https://www.wipo.int/pct/en/texts/articles/a56.html,"In any case, the Director General shall transmit to the Executive Committee the texts of all the advice and recommendations of the Committee. He may comment on such texts."
Article 56(6)(b),https://www.wipo.int/pct/en/texts/articles/a56.html,"The Executive Committee may express its views on any advice, recommendation, or other activity of the Committee, and may invite the Committee to study and report on questions falling within its competence. The Executive Committee may submit to the Assembly, with appropriate comments, the advice, recommendations and report of the Committee."
Article 56(7),https://www.wipo.int/pct/en/texts/articles/a56.html,"Until the Executive Committee has been established, references in paragraph (6) to the Executive Committee shall be construed as references to the Assembly."
Article 56(8),https://www.wipo.int/pct/en/texts/articles/a56.html,The details of the procedure of the Committee shall be governed by the decisions of the Assembly.
Article 57(1),https://www.wipo.int/pct/en/texts/articles/a57.html,The Union shall have a budget.
Article 57(1)(b),https://www.wipo.int/pct/en/texts/articles/a57.html,The budget of the Union shall include the income and expenses proper to the Union and its contribution to the budget of expenses common to the Unions administered by the Organization.
Article 57(1)(c),https://www.wipo.int/pct/en/texts/articles/a57.html,Expenses not attributable exclusively to the Union but also to one or more other Unions administered by the Organization shall be considered as expenses common to the Unions. The share of the Union in such common expenses shall be in proportion to the interest the Union has in them.
Article 57(2),https://www.wipo.int/pct/en/texts/articles/a57.html,The budget of the Union shall be established with due regard to the requirements of coordination with the budgets of the other Unions administered by the Organization.
Article 57(3),https://www.wipo.int/pct/en/texts/articles/a57.html,"Subject to the provisions of paragraph (5), the budget of the Union shall be financed from the following sources:"
Article 57(3)(i),https://www.wipo.int/pct/en/texts/articles/a57.html,fees and charges due for services rendered by the International Bureau in relation to the Union
Article 57(3)(ii),https://www.wipo.int/pct/en/texts/articles/a57.html,"sale of, or royalties on, the publications of the International Bureau concerning the Union"
Article 57(3)(iii),https://www.wipo.int/pct/en/texts/articles/a57.html,"gifts, bequests, and subventions"
Article 57(3)(iv),https://www.wipo.int/pct/en/texts/articles/a57.html,"rents, interests, and other miscellaneous income."
Article 57(4),https://www.wipo.int/pct/en/texts/articles/a57.html,"The amounts of fees and charges due to the International Bureau and the prices of its publications shall be so fixed that they should, under normal circumstances, be sufficient to cover all the expenses of the International Bureau connected with the administration of this Treaty."
Article 57(5),https://www.wipo.int/pct/en/texts/articles/a57.html,"Should any financial year close with a deficit, the Contracting States shall, subject to the provisions of subparagraphs (b) and (c), pay contributions to cover such deficit."
Article 57(5)(b),https://www.wipo.int/pct/en/texts/articles/a57.html,The amount of the contribution of each Contracting State shall be decided by the Assembly with due regard to the number of international applications which has emanated from each of them in the relevant year.
Article 57(5)(c),https://www.wipo.int/pct/en/texts/articles/a57.html,"If other means of provisionally covering any deficit or any part thereof are secured, the Assembly may decide that such deficit be carried forward and that the Contracting States should not be asked to pay contributions."
Article 57(5)(d),https://www.wipo.int/pct/en/texts/articles/a57.html,"If the financial situation of the Union so permits, the Assembly may decide that any contributions paid under subparagraph (a) be reimbursed to the Contracting States which have paid them."
Article 57(5)(e),https://www.wipo.int/pct/en/texts/articles/a57.html,"A Contracting State which has not paid, within two years of the due date as established by the Assembly, its contribution under subparagraph (b) may not exercise its right to vote in any of the organs of the Union. However, any organ of the Union may allow such a State to continue to exercise its right to vote in that organ so long as it is satisfied that the delay in payment is due to exceptional and unavoidable circumstances."
Article 57(6),https://www.wipo.int/pct/en/texts/articles/a57.html,"If the budget is not adopted before the beginning of a new financial period, it shall be at the same level as the budget of the previous year, as provided in the financial regulations."
Article 57(7),https://www.wipo.int/pct/en/texts/articles/a57.html,"The Union shall have a working capital fund which shall be constituted by a single payment made by each Contracting State. If the fund becomes insufficient, the Assembly shall arrange to increase it. If part of the fund is no longer needed, it shall be reimbursed."
Article 57(7)(b),https://www.wipo.int/pct/en/texts/articles/a57.html,The amount of the initial payment of each Contracting State to the said fund or of its participation in the increase thereof shall be decided by the Assembly on the basis of principles similar to those provided for under paragraph (5)(b).
Article 57(7)(c),https://www.wipo.int/pct/en/texts/articles/a57.html,The terms of payment shall be fixed by the Assembly on the proposal of the Director General and after it has heard the advice of the Coordination Committee of the Organization.
Article 57(7)(d),https://www.wipo.int/pct/en/texts/articles/a57.html,"Any reimbursement shall be proportionate to the amounts paid by each Contracting State, taking into account the dates at which they were paid."
Article 57(8),https://www.wipo.int/pct/en/texts/articles/a57.html,"In the headquarters agreement concluded with the State on the territory of which the Organization has its headquarters, it shall be provided that, whenever the working capital fund is insufficient, such State shall grant advances. The amount of these advances and the conditions on which they are granted shall be the subject of separate agreements, in each case, between such State and the Organization. As long as it remains under the obligation to grant advances, such State shall have an ex officio seat in the Assembly and on the Executive Committee."
Article 57(8)(b),https://www.wipo.int/pct/en/texts/articles/a57.html,"The State referred to in subparagraph (a) and the Organization shall each have the right to denounce the obligation to grant advances, by written notification. Denunciation shall take effect three years after the end of the year in which it has been notified."
Article 57(9),https://www.wipo.int/pct/en/texts/articles/a57.html,"The auditing of the accounts shall be effected by one or more of the Contracting States or by external auditors, as provided in the financial regulations. They shall be designated, with their agreement, by the Assembly."
Article 58(1),https://www.wipo.int/pct/en/texts/articles/a58.html,The Regulations annexed to this Treaty provide Rules:
Article 58(1)(i),https://www.wipo.int/pct/en/texts/articles/a58.html,"concerning matters in respect of which this Treaty expressly refers to the Regulations or expressly provides that they are or shall be prescribed,"
Article 58(1)(ii),https://www.wipo.int/pct/en/texts/articles/a58.html,"concerning any administrative requirements, matters, or procedures,"
Article 58(1)(iii),https://www.wipo.int/pct/en/texts/articles/a58.html,concerning any details useful in the implementation of the provisions of this Treaty.
Article 58(2),https://www.wipo.int/pct/en/texts/articles/a58.html,The Assembly may amend the Regulations.
Article 58(2)(b),https://www.wipo.int/pct/en/texts/articles/a58.html,"Subject to the provisions of paragraph (3), amendments shall require three-fourths of the votes cast."
Article 58(3),https://www.wipo.int/pct/en/texts/articles/a58.html,The Regulations specify the Rules which may be amended
Article 58(3)(a)(i),https://www.wipo.int/pct/en/texts/articles/a58.html,"only by unanimous consent, or"
Article 58(3)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a58.html,"only if none of the Contracting States whose national Office acts as an International Searching or Preliminary Examining Authority dissents, and, where such Authority is an intergovernmental organization, if the Contracting State member of that organization authorized for that purpose by the other member States within the competent body of such organization does not dissent."
Article 58(3)(b),https://www.wipo.int/pct/en/texts/articles/a58.html,"Exclusion, for the future, of any such Rules from the applicable requirement shall require the fulfillment of the conditions referred to in subparagraph (a)(i) or (a)(ii), respectively."
Article 58(3)(c),https://www.wipo.int/pct/en/texts/articles/a58.html,"Inclusion, for the future, of any Rule in one or the other of the requirements referred to in subparagraph (a) shall require unanimous consent."
Article 58(4),https://www.wipo.int/pct/en/texts/articles/a58.html,"The Regulations provide for the establishment, under the control of the Assembly, of Administrative Instructions by the Director General."
Article 58(5),https://www.wipo.int/pct/en/texts/articles/a58.html,"In the case of conflict between the provisions of the Treaty and those of the Regulations, the provisions of the Treaty shall prevail."
Article 59(1),https://www.wipo.int/pct/en/texts/articles/a59.html,"Subject to Article 64(5), any dispute between two or more Contracting States concerning the interpretation or application of this Treaty or the Regulations, not settled by negotiation, may, by any one of the States concerned, be brought before the International Court of Justice by application in conformity with the Statute of the Court, unless the States concerned agree on some other method of settlement. The Contracting State bringing the dispute before the Court shall inform the International Bureau; the International Bureau shall bring the matter to the attention of the other Contracting States."
Article 60(1),https://www.wipo.int/pct/en/texts/articles/a60.html,This Treaty may be revised from time to time by a special conference of the Contracting States.
Article 60(2),https://www.wipo.int/pct/en/texts/articles/a60.html,The convocation of any revision conference shall be decided by the Assembly.
Article 60(3),https://www.wipo.int/pct/en/texts/articles/a60.html,Any intergovernmental organization appointed as International Searching or Preliminary Examining Authority shall be admitted as observer to any revision conference.
Article 60(4),https://www.wipo.int/pct/en/texts/articles/a60.html,"Articles 53(5), (9) and (11), 54, 55(4) to (8), 56, and 57, may be amended either by a revision conference or according to the provisions of Article 61."
Article 61(1),https://www.wipo.int/pct/en/texts/articles/a61.html,"Proposals for the amendment of Articles 53(5), (9) and (11), 54, 55(4) to (8), 56, and 57, may be initiated by any State member of the Assembly, by the Executive Committee, or by the Director General."
Article 61(1)(b),https://www.wipo.int/pct/en/texts/articles/a61.html,Such proposals shall be communicated by the Director General to the Contracting States at least six months in advance of their consideration by the Assembly.
Article 61(2),https://www.wipo.int/pct/en/texts/articles/a61.html,Amendments to the Articles referred to in paragraph (1) shall be adopted by the Assembly.
Article 61(2)(b),https://www.wipo.int/pct/en/texts/articles/a61.html,Adoption shall require three-fourths of the votes cast.
Article 61(3),https://www.wipo.int/pct/en/texts/articles/a61.html,"Any amendment to the Articles referred to in paragraph (1) shall enter into force one month after written notifications of acceptance, effected in accordance with their respective constitutional processes, have been received by the Director General from three-fourths of the States members of the Assembly at the time it adopted the amendment."
Article 61(3)(b),https://www.wipo.int/pct/en/texts/articles/a61.html,"Any amendment to the said Articles thus accepted shall bind all the States which are members of the Assembly at the time the amendment enters into force, provided that any amendment increasing the financial obligations of the Contracting States shall bind only those States which have notified their acceptance of such amendment."
Article 61(3)(c),https://www.wipo.int/pct/en/texts/articles/a61.html,Any amendment accepted in accordance with the provisions of subparagraph (a) shall bind all States which become members of the Assembly after the date on which the amendment entered into force in accordance with the provisions of subparagraph (a).
Article 62(1),https://www.wipo.int/pct/en/texts/articles/a62.html,Any State member of the International Union for the Protection of Industrial Property may become party to this Treaty by:
Article 62(1)(i),https://www.wipo.int/pct/en/texts/articles/a62.html,"signature followed by the deposit of an instrument of ratification, or"
Article 62(1)(ii),https://www.wipo.int/pct/en/texts/articles/a62.html,deposit of an instrument of accession.
Article 62(2),https://www.wipo.int/pct/en/texts/articles/a62.html,Instruments of ratification or accession shall be deposited with the Director General.
Article 62(3),https://www.wipo.int/pct/en/texts/articles/a62.html,The provisions of Article 24 of the Stockholm Act of the Paris Convention for the Protection of Industrial Property shall apply to this Treaty.
Article 62(4),https://www.wipo.int/pct/en/texts/articles/a62.html,Paragraph (3) shall in no way be understood as implying the recognition or tacit acceptance by a Contracting State of the factual situation concerning a territory to which this Treaty is made applicable by another Contracting State by virtue of the said paragraph.
Article 63(1),https://www.wipo.int/pct/en/texts/articles/a63.html,"Subject to the provisions of paragraph (3), this Treaty shall enter into force three months after eight States have deposited their instruments of ratification or accession, provided that at least four of those States each fulfill any of the following conditions:"
Article 63(1)(a)(i),https://www.wipo.int/pct/en/texts/articles/a63.html,"the number of applications filed in the State has exceeded 40,000 according to the most recent annual statistics published by the International Bureau,"
Article 63(1)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a63.html,"the nationals or residents of the State have filed at least 1,000 applications in one foreign country according to the most recent annual statistics published by the International Bureau,"
Article 63(1)(a)(iii),https://www.wipo.int/pct/en/texts/articles/a63.html,"the national Office of the State has received at least 10,000 applications from nationals or residents of foreign countries according to the most recent annual statistics published by the International Bureau."
Article 63(1)(b),https://www.wipo.int/pct/en/texts/articles/a63.html,"For the purposes of this paragraph, the term ""applications"" does not include applications for utility models."
Article 63(2),https://www.wipo.int/pct/en/texts/articles/a63.html,"Subject to the provisions of paragraph (3), any State which does not become party to this Treaty upon entry into force under paragraph (1) shall become bound by this Treaty three months after the date on which such State has deposited its instrument of ratification or accession."
Article 63(3),https://www.wipo.int/pct/en/texts/articles/a63.html,"The provisions of Chapter II and the corresponding provisions of the Regulations annexed to this Treaty shall become applicable, however, only on the date on which three States each of which fulfill at least one of the three requirements specified in paragraph (1) have become party to this Treaty without declaring, as provided in Article 64(1), that they do not intend to be bound by the provisions of Chapter II. That date shall not, however, be prior to that of the initial entry into force under paragraph (1)."
Article 64(1),https://www.wipo.int/pct/en/texts/articles/a64.html,Any State may declare that it shall not be bound by the provisions of Chapter II.
Article 64(1)(b),https://www.wipo.int/pct/en/texts/articles/a64.html,States making a declaration under subparagraph (a) shall not be bound by the provisions of Chapter II and the corresponding provisions of the Regulations.
Article 64(2),https://www.wipo.int/pct/en/texts/articles/a64.html,Any State not having made a declaration under paragraph (1)(a) may declare that:
Article 64(2)(a)(i),https://www.wipo.int/pct/en/texts/articles/a64.html,"it shall not be bound by the provisions of Article 39(1) with respect to the furnishing of a copy of the international application and a translation thereof (as prescribed),"
Article 64(2)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a64.html,"the obligation to delay national processing, as provided for under Article 40, shall not prevent publication, by or through its national Office, of the international application or a translation thereof, it being understood, however, that it is not exempted from the limitations provided for in Articles 30 and 38."
Article 64(2)(b),https://www.wipo.int/pct/en/texts/articles/a64.html,States making such a declaration shall be bound accordingly.
Article 64(3),https://www.wipo.int/pct/en/texts/articles/a64.html,"Any State may declare that, as far as it is concerned, international publication of international applications is not required."
Article 64(3)(b),https://www.wipo.int/pct/en/texts/articles/a64.html,"Where, at the expiration of 18 months from the priority date, the international application contains the designation only of such States as have made declarations under subparagraph (a), the international application shall not be published by virtue of Article 21(2)."
Article 64(3)(c),https://www.wipo.int/pct/en/texts/articles/a64.html,"Where the provisions of subparagraph (b) apply, the international application shall nevertheless be published by the International Bureau:"
Article 64(3)(c)(i),https://www.wipo.int/pct/en/texts/articles/a64.html,"at the request of the applicant, as provided in the Regulations,"
Article 64(3)(c)(ii),https://www.wipo.int/pct/en/texts/articles/a64.html,"when a national application or a patent based on the international application is published by or on behalf of the national Office of any designated State having made a declaration under subparagraph (a), promptly after such publication but not before the expiration of 18 months from the priority date."
Article 64(4),https://www.wipo.int/pct/en/texts/articles/a64.html,"Any State whose national law provides for prior art effect of its patents as from a date before publication, but does not equate for prior art purposes the priority date claimed under the Paris Convention for the Protection of Industrial Property to the actual filing date in that State, may declare that the filing outside that State of an international application designating that State is not equated to an actual filing in that State for prior art purposes."
Article 64(4)(b),https://www.wipo.int/pct/en/texts/articles/a64.html,Any State making a declaration under subparagraph (a) shall to that extent not be bound by the provisions of Article 11(3).
Article 64(4)(c),https://www.wipo.int/pct/en/texts/articles/a64.html,"Any State making a declaration under subparagraph (a) shall, at the same time, state in writing the date from which, and the conditions under which, the prior art effect of any international application designating that State becomes effective in that State. This statement may be modified at any time by notification addressed to the Director General."
Article 64(5),https://www.wipo.int/pct/en/texts/articles/a64.html,"Each State may declare that it does not consider itself bound by Article 59. With regard to any dispute between any Contracting State having made such a declaration and any other Contracting State, the provisions of Article 59 shall not apply."
Article 64(6),https://www.wipo.int/pct/en/texts/articles/a64.html,"Any declaration made under this Article shall be made in writing. It may be made at the time of signing this Treaty, at the time of depositing the instrument of ratification or accession, or, except in the case referred to in paragraph (5), at any later time by notification addressed to the Director General. In the case of the said notification, the declaration shall take effect six months after the day on which the Director General has received the notification, and shall not affect international applications filed prior to the expiration of the said six-month period."
Article 64(6)(b),https://www.wipo.int/pct/en/texts/articles/a64.html,"Any declaration made under this Article may be withdrawn at any time by notification addressed to the Director General. Such withdrawal shall take effect three months after the day on which the Director General has received the notification and, in the case of the withdrawal of a declaration made under paragraph (3), shall not affect international applications filed prior to the expiration of the said three-month period."
Article 64(7),https://www.wipo.int/pct/en/texts/articles/a64.html,No reservations to this Treaty other than the reservations under paragraphs (1) to (5) are permitted.
Article 65(1),https://www.wipo.int/pct/en/texts/articles/a65.html,"If the agreement with any International Searching or Preliminary Examining Authority provides, transitionally, for limits on the number or kind of international applications that such Authority undertakes to process, the Assembly shall adopt the measures necessary for the gradual application of this Treaty and the Regulations in respect of given categories of international applications. This provision shall also apply to requests for an international-type search under Article 15(5)."
Article 65(2),https://www.wipo.int/pct/en/texts/articles/a65.html,"The Assembly shall fix the dates from which, subject to the provision of paragraph (1), international applications may be filed and demands for international preliminary examination may be submitted. Such dates shall not be later than six months after this Treaty has entered into force according to the provisions of Article 63(1), or after Chapter II has become applicable under Article 63(3), respectively."
Article 66(1),https://www.wipo.int/pct/en/texts/articles/a66.html,Any Contracting State may denounce this Treaty by notification addressed to the Director General.
Article 66(2),https://www.wipo.int/pct/en/texts/articles/a66.html,"Denunciation shall take effect six months after receipt of the said notification by the Director General. It shall not affect the effects of the international application in the denouncing State if the international application was filed, and, where the denouncing State has been elected, the election was made, prior to the expiration of the said six-month period."
Article 67(1),https://www.wipo.int/pct/en/texts/articles/a67.html,"This Treaty shall be signed in a single original in the English and French languages, both texts being equally authentic."
Article 67(1)(b),https://www.wipo.int/pct/en/texts/articles/a67.html,"Official texts shall be established by the Director General, after consultation with the interested Governments, in the German, Japanese, Portuguese, Russian and Spanish languages, and such other languages as the Assembly may designate."
Article 67(2),https://www.wipo.int/pct/en/texts/articles/a67.html,"This Treaty shall remain open for signature at Washington until December 31, 1970."
Article 68(1),https://www.wipo.int/pct/en/texts/articles/a68.html,"The original of this Treaty, when no longer open for signature, shall be deposited with the Director General."
Article 68(2),https://www.wipo.int/pct/en/texts/articles/a68.html,"The Director General shall transmit two copies, certified by him, of this Treaty and the Regulations annexed hereto to the Governments of all States party to the Paris Convention for the Protection of Industrial Property and, on request, to the Government of any other State."
Article 68(3),https://www.wipo.int/pct/en/texts/articles/a68.html,The Director General shall register this Treaty with the Secretariat of the United Nations.
Article 68(4),https://www.wipo.int/pct/en/texts/articles/a68.html,"The Director General shall transmit two copies, certified by him, of any amendment to this Treaty and the Regulations to the Governments of all Contracting States and, on request, to the Government of any other State."
Article 69(1),https://www.wipo.int/pct/en/texts/articles/a69.html,The Director General shall notify the Governments of all States party to the Paris Convention for the Protection of Industrial Property of:
Article 69(1)(i),https://www.wipo.int/pct/en/texts/articles/a69.html,"signatures under Article 62,"
Article 69(1)(ii),https://www.wipo.int/pct/en/texts/articles/a69.html,"deposits of instruments of ratification or accession under Article 62,"
Article 69(1)(iii),https://www.wipo.int/pct/en/texts/articles/a69.html,"the date of entry into force of this Treaty and the date from which Chapter II is applicable in accordance with Article 63(3),"
Article 69(1)(iv),https://www.wipo.int/pct/en/texts/articles/a69.html,"any declarations made under Article 64(1) to (5),"
Article 69(1)(v),https://www.wipo.int/pct/en/texts/articles/a69.html,"withdrawals of any declarations made under Article 64(6)(b),"
Article 69(1)(vi),https://www.wipo.int/pct/en/texts/articles/a69.html,"denunciations received under Article 66, and"
Article 69(1)(vii),https://www.wipo.int/pct/en/texts/articles/a69.html,any declarations made under Article 31(4).
